total_transactions,sent_received_ratio,transaction_density,value_range_sent,value_range_received,avg_value_ratio,total_ether_moved,balance_ratio,fan_in,fan_out,fan_in_out_ratio,unique_address_ratio,is_hub,active_lifespan_hours,avg_time_between_sent,avg_time_between_received,time_regularity,is_short_lived,contract_interaction_rate,contract_value_ratio,created_contracts_flag,erc20_activity_rate,erc20_sent_received_ratio,erc20_unique_tokens_sent,erc20_unique_tokens_received,erc20_token_diversity,erc20_avg_value_ratio,high_value_low_frequency,rapid_drain_indicator,dormancy_score,anomaly_score,FLAG
10,0.11111111109876542,0.00017503852597956811,0.0,3.9995,8.99804068112596,19.106683068000002,0.00010881009500665831,8,1,7.999999991999999,0.89999999991,1,952.1713333333333,0.0,210.99,0.0,0,0.0,0.0,0,0.1,100000000000.0,1.0,0.0,1.0,100000000000.0,10.907299243530648,0.9997824033820313,5.356539103748161,0.17345846774374782,1
15,2.7499999993125,0.00025853987365673453,0.48527,0.366132,0.3333546807170172,3.112510635,0.04344553924923519,4,11,0.36363636360330576,0.9999999999333333,1,966.9688333333332,3257.49,5546.43,0.5873129202026189,0,0.0,0.0,0,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,6.2623337192696455,0.9167267712152924,9.083065935142296,0.1446097949854062,1
2,0.9999999989999999,0.00011798296326010525,0.0,0.0,0.9987081270884758,1.33208876,0.0006463533250994076,1,1,0.9999999989999999,0.9999999995,0,282.52666666666664,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,8.638093731391246,0.9987081268558717,0.0,0.1731466434853558,1
17,0.0,0.0425,0.0,6.997,0.0,38.961,0.9999999999743334,5,0,5000000000.0,0.2941176470415225,0,6.666666666666667,0.0,23.53,0.0,1,0.058823529411764705,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.199896858270398,0.6069804955025822,1
4,2.9999999969999998,0.0004011553273427471,0.011863,0.0,0.2449965769256737,0.0280022489999999,0.15269312287405534,1,2,0.49999999975,0.7499999998125,0,166.18666666666667,3323.73,0.0,3323730000000.0,0,0.0,0.0,0,0.75,1.0,1.0,1.0,2.0,2.0,2.3847645896179492,0.735067120945099,8.109143746785293,0.08314816369886355,1
3,0.0,0.0008972552960493849,0.0,0.505,0.0,1.015,0.9999999990147782,3,0,3000000000.0,0.9999999996666666,0,55.725500000000004,0.0,1114.51,0.0,0,0.0,0.0,0,0.6666666666666666,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0170669784222754,0.6421601988699873,1
11,0.22222222219753085,0.0005956135767407484,3.6265110000000007,0.9319999999999999,4.49765351566571,9.32560278,0.00026121635857824765,5,2,2.49999999875,0.6363636363057851,1,307.8058333333333,5236.28,888.42,5.8939240449270685,0,0.0,0.0,0,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,8.272380416458875,0.9994777035008257,8.720248314597098,0.17302413084773477,1
20,0.4285714285408163,0.00040299887583463583,24.305048,11.97,2.3329111683630326,52.96675088,9.039633204530826e-05,14,5,2.7999999994399998,0.9499999999525,1,827.1321666666666,5988.99,978.14,6.122835176962273,0,0.0,0.0,0,0.15,0.0,0.0,3.0,3.0,0.0,9.301332956482023,0.9998192236396732,8.849102175074723,0.17329014239802445,1
9,0.2857142856734694,0.013944192243930405,0.0017220000000008895,19.959999999999997,3.499789509618199,57.198278,3.0105801436361323e-05,7,2,3.49999999825,0.9999999998888889,1,10.757166666666667,168.18,44.15,3.809286523130028,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.933866139898802,0.9999397901748274,5.3628402625635365,0.16260493942853688,1
3,1.9999999979999998,0.003809862463965051,0.20745999999999998,0.0,0.49902424141611257,0.989034,0.0009767106075456349,1,2,0.49999999975,0.9999999996666666,0,13.123833333333332,393.72,0.0,393720000000.0,1,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,4.187169561856289,0.9980484828322251,5.9781766527810465,0.17000309557407478,1
61,0.01666666666638889,0.0046552874143923175,0.0,4.999,59.99861386106513,73.50348364,1.1713730524734437e-05,39,1,38.999999961,0.655737704907283,1,218.38966666666664,0.0,208.66,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.97405197265931,0.9999765727861614,5.345487171024427,0.16997439287641736,1
11,0.09999999999,0.0006948677698218927,0.0,1.3406200000000004,9.99830216063168,10.141558360000001,8.489819506545755e-05,9,1,8.999999991,0.9090909090082645,1,263.8391666666667,0.0,13.65,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.895334238314943,0.9998302178268775,2.6844403354630764,0.17306262050028398,1
4,0.9999999995,0.029483305078499302,0.006000000000000005,0.006000000000000005,0.9990281670039671,1.987034,0.0004861517213665434,2,2,0.9999999995,0.99999999975,0,2.2611666666666665,63.51,4.33,14.66743648621999,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8814775871135185,0.9990281680090259,4.231784971343338,0.14999436252469373,1
6,0.9999999996666666,0.0002623583920578868,7.594063,7.593999999999999,0.9997330505215994,18.405543,0.0001334923941046731,3,1,2.9999999969999998,0.6666666665555555,0,381.158,410.33,7212.83,0.056888904909715474,0,0.0,0.0,0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,9.366639701433812,0.999733050738838,8.939077431472695,0.17337291340846234,1
7,0.16666666663888888,0.00016277392817437645,0.0,0.802142,5.99893590379088,9.7088547,8.868193278360815e-05,6,1,5.9999999939999995,0.9999999998571428,1,716.7405,0.0,3051.92,0.0,0,0.0,0.0,0,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,10.302978142998056,0.9998226516560473,8.023853788657522,0.1734815501958296,1
27,0.7999999999466667,0.00041833691553684713,4.991762,4.633008,1.2491132310531379,31.40914221,0.00035504933325095577,13,11,1.1818181817107438,0.8888888888559671,1,1075.6879999999999,4297.15,865.03,4.967631180415745,0,0.0,0.0,0,0.07407407407407407,0.0,0.0,2.0,2.0,0.0,8.048231125899603,0.9992901536185951,8.549307947723415,0.17310222194680686,1
7,0.0,3.5349354131950655e-05,0.0,0.0,0.0,0.0,0.0,4,0,3999999999.9999995,0.5714285713469388,0,3300.3903333333337,0.0,28289.06,0.0,0,0.14285714285714285,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.250265785184139,0.16918452704633347,1
2,0.9999999989999999,0.0007180683960147203,0.0,0.0,0.9995725319157205,1.0337795,0.00021329500129060882,1,1,0.9999999989999999,0.9999999995,0,46.420833333333334,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.580192924893932,0.9995734990337071,0.0,0.17295896848381315,1
13,0.18181818180165288,6.44633330825875e-05,5.154164,9.5,5.499647433079437,53.69339468,3.207098396796373e-05,9,2,4.49999999775,0.8461538460887574,1,3361.083833333333,100277.04,101.0,992.8419801881896,0,0.0,0.0,0,0.38461538461538464,0.0,0.0,5.0,5.0,0.0,12.246366809688721,0.9999358600518481,11.516708699505093,0.17359701543877273,1
42,0.024390243901844143,0.0013224389552732253,0.0,19.99821,41.40039639492617,102.72297940000001,-0.0048590782988440166,34,1,33.999999966,0.8333333333134921,1,529.325,0.0,149.66,0.0,0,0.0,0.0,0,0.047619047619047616,0.0,0.0,2.0,2.0,0.0,10.572038391793205,1.0097656084341404,5.015025642397549,0.17584914834720444,1
9,0.124999999984375,0.0007660898010464787,0.0,9.074572000000002,7.998386406917293,23.002316370000003,0.00010070159729305984,8,1,7.999999991999999,0.9999999998888889,1,195.7995,0.0,167.06,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.616623505765547,0.9997986169980647,5.1243210585000725,0.17299571339683728,1
3,1.9999999979999998,2.1673892019803e-05,0.861352,0.0,0.49953399950046595,1.99906831,0.0004660621124717533,1,2,0.49999999975,0.9999999996666666,0,2306.9230000000002,69207.69,0.0,69207690000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.04531979123582,0.9990683090009316,11.144881711756181,0.17334266694913963,1
2,0.9999999989999999,0.00035492583824609853,0.0,0.0,0.9999705999333353,29.999558999999998,1.4700216092686556e-05,1,1,0.9999999989999999,0.9999999995,0,93.91633333333333,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.651643342050779,0.9999705999333353,0.0,0.17337849280312545,1
10,0.0,0.005802584471123438,0.0,0.536386,0.0,5.9925016,0.9999999998331248,9,0,9000000000.0,0.89999999991,1,28.72283333333333,0.0,172.34,0.0,0,0.0,0.0,0,0.2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.1552549837061985,0.6315896815483815,1
3,0.49999999975,0.0036557724647217956,0.0,0.15241400000000005,1.9995902256725795,4.304387780000001,0.00010245359443371208,2,1,1.9999999979999998,0.9999999996666666,0,13.677,0.0,87.31,0.0,1,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,6.3795300451409,0.999795113337913,4.480853351480711,0.17070578873287306,1
6,4.999999995,2.452323560224489e-05,0.228179,0.0,0.297217999405564,1.243047419,-0.19552546032395124,1,4,0.2499999999375,0.8333333331944445,0,4077.7653333333337,48933.18,0.0,48933180000000.0,0,0.0,0.0,0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,8.709577149469084,1.4860948350278105,10.798231408797072,0.30351020222164327,1
4,0.3333333332222222,0.0001677748897194678,0.0,2.0,2.9994415352154387,5.199517,9.289324371996605e-05,3,1,2.9999999969999998,0.99999999975,0,397.35783333333336,0.0,6298.32,0.0,0,0.0,0.0,0,0.25,0.0,0.0,1.0,1.0,0.0,9.648271656517371,0.9998142303846868,8.748196970046124,0.17347479222239284,1
3,1.9999999979999998,8.574674698278634e-05,0.0,0.0,0.0,0.01,0.99999990000001,1,1,0.9999999989999999,0.6666666664444444,0,583.1125,17493.38,0.0,17493380000000.0,0,0.0,0.0,0,1.3333333333333333,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9.769634965477053,0.646145521260554,1
32,0.9999999999375,0.0008894967116418441,0.125964,0.124867,0.9884493423164669,0.253406209,0.005832126213481508,4,2,1.999999999,0.18749999999414066,1,599.59,261.89,1986.57,0.13183024006195007,0,0.0,0.0,0,2.46875,1.0,1.0,1.0,2.0,0.0,2.2875793357209,0.9884033727202796,7.718445466393857,0.16909138467147677,1
3,1.9999999979999998,0.0011366434917688068,5.256962,0.0,0.49999392572248696,41.4863276,6.07429036437358e-06,1,2,0.49999999975,0.9999999996666666,0,43.98916666666666,1319.67,0.0,1319670000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.118847863859724,0.9999878514448566,7.18589446256499,0.1727650656017282,1
2,0.9999999989999999,0.0012381370989209635,0.0,0.0,0.9995078109382691,1.2796850000000002,0.0002461543268490649,1,1,0.9999999989999999,0.9999999995,0,26.922166666666666,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,2.0,2.0,0.0,6.249300822310813,0.9995078109382691,0.0,0.17252522638363443,1
26,0.0399999999984,0.0005750730176846012,0.0,5.431914,24.999170346112237,51.64869626,1.66703143027841e-05,21,1,20.999999979,0.8461538461213017,1,753.5275,0.0,97.65,0.0,0,0.0,0.0,0,0.07692307692307693,0.0,0.0,2.0,2.0,0.0,10.712335184583226,0.999966659888462,4.591578232468624,0.1732028176703314,1
20,0.11111111110493826,0.0002007646724845592,13.061866,2.79,8.998971150699191,30.12545308,5.716096602331131e-05,17,1,16.999999983,0.899999999955,1,1660.3186666666666,48672.1,126.38,385.1250197785636,0,0.0,0.0,0,0.2,74.79431563201197,1.0,3.0,4.0,224.3827790704719,10.532417735491292,0.9998856845359504,10.79547493604676,0.1734723947490151,1
11,0.0,6.321406027816944e-05,0.0,0.0,0.0,0.0,0.0,6,0,6000000000.0,0.5454545454049586,1,2900.1986666666667,0.0,15819.27,0.0,0,0.09090909090909091,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669047308179797,0.16693403278334856,1
12,0.19999999998,0.00011297456377696562,3.224348,6.956939,4.999026504202505,21.5492043,9.745139405924833e-05,9,2,4.49999999775,0.9166666665902777,1,1770.3100000000002,20138.34,6594.19,3.0539520395980317,0,0.0,0.0,0,0.16666666666666666,0.0,0.0,2.0,2.0,0.0,10.772307046187946,0.9998051161107864,10.193673861767914,0.1735151692473988,1
2,0.9999999989999999,0.0011479408810446262,0.0,0.0,0.9983117627484084,1.019139,0.0008448307828030025,1,1,0.9999999989999999,0.9999999995,0,29.0375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.097002528292043,0.9983117627484084,0.0,0.17219904877454478,1
21,0.0499999999975,0.002365877289831234,0.0,1.0,19.99887851514311,30.709139,2.8037256269928726e-05,19,1,18.999999981,0.9523809523356009,1,147.93666666666667,0.0,22.45,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.778145110911922,0.9999439269944681,3.1548704948922883,0.17177686917018103,1
28,0.03703703703566529,0.0020140306003177855,0.0,19.95,27.225000754049784,120.29209098,-0.0041493916676437065,25,1,24.999999974999998,0.9285714285382654,1,231.70783333333333,0.0,102.87,0.0,0,0.0,0.0,0,0.03571428571428571,0.0,0.0,1.0,1.0,0.0,10.308566644208842,1.0083333617001942,4.64314011723972,0.17483003038906988,1
4,0.0,0.007904044894975003,0.0,7.858989,0.0,13.32095032,0.9999999999249303,4,0,3999999999.9999995,0.99999999975,0,8.4345,0.0,126.52,0.0,1,0.0,0.0,0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.848273215041905,0.6354962890214103,1
4,0.3333333332222222,0.0023744227184765705,0.0,0.4,2.995617231049596,1.7387290000000002,0.0007309937312076844,3,1,2.9999999969999998,0.99999999975,0,28.076999999999998,0.0,508.74,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.905005947964713,0.9985390793120242,6.233900791802601,0.17130322501941825,1
19,0.05555555555246913,4.914434521885011e-05,0.0,4.93239,17.999115384341593,35.28297932,2.440270114852357e-05,16,1,15.999999983999999,0.8947368420581717,1,6443.6033333333335,0.0,726.18,0.0,0,0.0,0.0,0,0.21052631578947367,0.0,0.0,4.0,4.0,0.0,12.79096029011093,0.9999511957319757,6.589174039734786,0.17361424173573947,1
11,0.5714285713469388,0.0003213882100780331,6.802347999999999,9.998,1.8792126847581785,30.32164995,-0.03560354036619291,5,4,1.2499999996875,0.8181818181074381,1,570.4419999999999,4645.36,2235.01,2.0784515505514163,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.410344374785957,1.0738359002560198,8.836573039011036,0.19706127817483673,1
8,0.1428571428367347,0.0007708562382022862,0.0,0.48400000000000004,6.995366349294549,6.2763627,0.0003312428071865186,7,1,6.999999992999999,0.999999999875,1,172.96783333333332,0.0,100.37,0.0,0,0.0,0.0,0,0.125,0.0,0.0,1.0,1.0,0.0,8.311565249770105,0.9993377334381116,4.618777189394308,0.1728388218377532,1
5,0.0,0.0023851775526170164,0.0,4.50126,0.0,7.988739999999999,0.9999999998748238,4,0,3999999999.9999995,0.79999999984,0,34.938,0.0,419.26,0.0,0,0.0,0.0,0,0.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.040873567365525,0.6398674847742126,1
5,0.2499999999375,0.0001668085651527566,0.0,2.98,3.9991620399034913,8.219139,0.00010475549809963605,3,1,2.9999999969999998,0.79999999984,0,499.57466666666664,0.0,42.21,0.0,0,0.0,0.0,0,0.2,0.0,0.0,1.0,1.0,0.0,10.111911836103545,0.999790510705647,3.766071949943842,0.17346767915731665,1
16,0.0,0.005505603672237649,0.0,1.999895,0.0,6.56373169,0.9999999998476476,13,0,13000000000.0,0.8124999999492187,1,48.435500000000005,0.0,181.63,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20746224820395,0.627368055678986,1
8,0.99999999975,0.0001505002723114302,0.503376,0.492954,0.9990155330647694,6.99324736,0.0004924750723400015,4,4,0.99999999975,0.999999999875,1,885.9341666666667,12745.43,543.58,23.447201883764215,0,0.0,0.0,0,0.375,0.0,0.0,3.0,3.0,0.0,8.666721659384532,0.999015534394241,9.494767904152456,0.17322308811624565,1
18,0.3846153845857988,0.0021653301767631202,10.30192,4.993824,2.598510995979885,20.69976611,0.0002862885004701008,12,3,3.9999999986666666,0.8333333332870371,1,138.547,204.28,560.88,0.3642133789752457,0,0.0,0.0,0,0.1111111111111111,0.9951365506921062,1.0,1.0,2.0,0.9951365506921062,6.863478757225795,0.9994275862949704,6.641391025213363,0.17176419145888921,1
2,0.9999999989999999,0.437636761487965,0.0,0.0,0.0,5e-05,0.9999800003999919,1,1,0.9999999989999999,0.9999999995,0,0.07616666666666667,0.0,0.0,0.0,1,0.0,0.0,0,3.5,1.5332834475200683e-08,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.8722498944257049,1
3,0.49999999975,0.00010641871578859994,0.0,0.25,1.9972399885872003,0.6995169999999999,0.0006904764277487518,2,1,1.9999999979999998,0.9999999996666666,0,469.8421666666666,0.0,7598.36,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.09722105204662,0.9986199971468,8.9358193122022,0.17312649808561825,1
47,0.02173913043431002,0.00016101134307783117,0.0,9.995,46.31781300594241,147.89998974,-0.003442454599838687,36,1,35.999999964,0.7872340425364419,1,4865.081666666667,0.0,124.59,0.0,0,0.0,0.0,0,0.0851063829787234,0.0,0.0,4.0,4.0,0.0,13.04085735839625,1.0069086920448165,4.833022633030035,0.17582818697745087,1
19,0.2666666666488889,7.81892617995415e-05,0.057523,0.01,3.7189025810957896,0.115532724,0.004217644827472043,14,3,4.666666665111111,0.8947368420581717,1,4050.002,25349.87,9440.04,2.685356206117486,0,0.0,0.0,0,0.2631578947368421,1.0,1.0,4.0,5.0,4.0,5.219940385273151,0.9916001208136507,10.45711142474555,0.17080625181420384,1
57,0.8387096773922997,0.00012029063991307164,0.148591,0.150017,0.5534934082394413,1.7976067219999998,0.36590559524737604,10,15,0.6666666666222222,0.43859649122037553,1,7897.538833333334,10428.11,6539.4,1.5946585313634898,0,0.0,0.0,0,0.24561403508771928,0.13321976066489247,3.0,9.0,12.0,0.33304940285750984,5.210708368571351,0.4642300362077662,9.739114552369914,0.22497788510356959,1
2,0.9999999989999999,0.0006540072660207255,0.0,0.0,0.9991666650013891,1.1995,0.00041684034979838234,1,1,0.9999999989999999,0.9999999995,0,50.96783333333334,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.8218215911521165,0.9991666650013891,0.0,0.1728745210901496,1
17,0.06249999999609375,8.070173672985739e-05,0.0,5.4075820000000006,16.421715552993817,41.44944774,-0.013007145556410084,15,1,14.999999984999999,0.941176470532872,1,3510.8703333333333,0.0,999.1,0.0,0,0.0,0.0,0,0.23529411764705882,0.0,0.0,4.0,4.0,0.0,12.468992553783016,1.0263571219860534,6.90785527398247,0.1822442840866749,1
1,0.0,1.0,0.0,0.0,0.0,0.016549422,0.9999999395749326,1,0,999999999.9999999,0.9999999989999999,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3165663751526309,1
6,0.0,3.032520446010977e-05,0.0,0.0,0.0,0.0,0.0,4,0,3999999999.9999995,0.6666666665555555,0,3297.587,0.0,32975.87,0.0,0,0.16666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.40356168560609,0.16918850640305866,1
7,0.16666666663888888,0.0015787277709491537,0.0,1.550894,5.996395302942008,10.50315732,0.000300606751237293,5,1,4.999999995,0.8571428570204082,1,73.89916666666666,0.0,103.55,0.0,0,0.0,0.0,0,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,8.109664072777717,0.9993989669817468,4.649665425874643,0.1722192978254481,1
14,0.74999999990625,3.133724554968025e-05,6.87,5.5,1.3330538424963643,24.97622,0.00010489978066717462,8,5,1.59999999968,0.928571428505102,1,7445.878833333333,74120.64,253.61,292.26229249520026,0,0.0,0.0,0,0.35714285714285715,0.0,0.0,5.0,5.0,0.0,11.103598818886459,0.9997902223642259,11.21687850418682,0.1735748828224712,1
2,0.9999999989999999,5.535155432699706e-05,0.0,0.0,0.999092999000907,1.9990928000000001,0.00045380584610489025,1,1,0.9999999989999999,0.9999999995,0,602.2113333333333,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,9.800935740935152,0.9990927990009071,0.0,0.1733241328258348,1
6,0.0,3.411658957833715e-05,0.0,0.0,0.0,0.0,0.0,3,0,3000000000.0,0.49999999991666666,0,2931.125333333333,0.0,29311.25,0.0,0,0.16666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.285760796367617,0.1702997155218776,1
8,0.0,0.0002851864870086861,0.0,0.0,0.0,0.0,0.0,2,0,1999999999.9999998,0.24999999996875,0,467.5303333333333,0.0,3506.48,0.0,0,0.125,0.0,1,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.162653109893359,0.17121506872969985,1
6,0.9999999996666666,0.0006113247917674928,0.9706950000000001,0.895983,0.999576215858459,4.28902452,0.00021199225967307076,3,3,0.9999999996666666,0.9999999998333333,1,163.57916666666668,2754.12,517.46,5.322382406359289,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.064823547692731,0.9995761048769312,8.093333943627346,0.1730443795382015,1
3,1.9999999979999998,7.300017481108528e-06,0.520312,0.0,0.49827189382455994,1.0750410000000001,0.0017310967658618628,1,2,0.49999999975,0.9999999996666666,0,6849.298666666667,205478.96,0.0,205478959999999.97,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,10.511855893247253,0.9965437876491199,12.233103789915038,0.17251386589719392,1
3,0.49999999975,0.09282178217821782,0.0,0.454367,1.9927514263568973,1.10992976,0.001816331150706031,2,1,1.9999999979999998,0.9999999996666666,0,0.5386666666666666,0.0,7.92,0.0,1,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.9413229796394789,0.9963739220582596,2.188295946591918,0.12540345132361028,1
10,0.11111111109876542,5.983499423310326e-05,0.0,0.513996,10.694205457454197,8.12713188,-0.08602530514294728,9,1,8.999999991,0.9999999999,1,2785.438,0.0,1238.17,0.0,0,0.0,0.0,0,0.1,0.0,0.0,1.0,1.0,0.0,11.208502047606482,1.188244391212113,7.122197079642407,0.23075657568395258,1
12,0.09090909090082644,0.0018213277479282395,0.0,2.1987240000000003,10.999128451779724,21.68267218,3.970912776859549e-05,11,1,10.999999988999999,0.9999999999166667,1,109.81,0.0,487.41,0.0,0,0.0,0.0,0,0.08333333333333333,0.0,0.0,1.0,1.0,0.0,8.691683525952737,0.999920584805735,6.191155217047414,0.1722004253711947,1
57,1.9999999998947369,0.00024565773025617577,3.5113019999999997,3.220164,0.49832234660960206,30.6175786,0.0016802281026338174,19,21,0.9047619047188209,0.7017543859526009,1,3867.1691666666666,907.99,10396.13,0.08733923104077312,0,0.0,0.0,0,0.03508771929824561,0.0,0.0,2.0,2.0,0.0,7.401337272056355,0.9966451803309577,9.333010999427959,0.17235886061529676,1
10,2.3333333325555556,0.0008108932150942907,0.24255800000000008,0.990441,0.4278223935656933,2.4170011999999996,0.0008757960066896963,3,7,0.4285714285102041,0.9999999999,1,205.53466666666665,1429.75,774.61,1.8457675475376696,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.3646585681779175,0.9982499398555587,7.698646039860739,0.17244544009174045,1
2,0.9999999989999999,0.0008230520415805891,0.0,0.0,0.9992049698108596,2.16509638,0.0003976728276651717,1,1,0.9999999989999999,0.9999999995,0,40.49966666666667,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.182170447511878,0.9992049695832842,0.0,0.17275336019061377,1
14,0.07692307691715976,0.000746626846568183,0.0,1.556,12.995296498873387,11.98216519,0.0001807010640803308,8,1,7.999999991999999,0.6428571428112245,1,312.51666666666665,0.0,397.94,0.0,0,0.0,0.0,0,0.14285714285714285,0.0,0.0,2.0,2.0,0.0,8.99015974441523,0.9996386629989354,5.988811029642418,0.17295799647724389,1
2,0.0,0.00017072377490753174,0.0,0.448656,0.0,0.4878156,0.999999997950045,2,0,1999999999.9999998,0.9999999995,0,195.24716666666666,0.0,5857.42,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.67563522164244,0.6438498564836875,1
